Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,NewOrderID,NewCustomerID
US-2015-147242,2015-09-10,2015-09-14,Standard Class,EH-13765,US-2015-147242-0,EH-13765-0
CA-2016-136301,2016-03-13,2016-03-15,Second Class,EH-13765,CA-2016-136301-0,EH-13765-1
CA-2016-158155,2016-05-02,2016-05-06,Standard Class,EH-13765,CA-2016-158155-0,EH-13765-2
CA-2016-100944,2016-09-24,2016-09-28,Standard Class,EH-13765,CA-2016-100944-0,EH-13765-3
US-2017-111423,2017-08-17,2017-08-19,First Class,EH-13765,US-2017-111423-0,EH-13765-4
CA-2016-165848,2016-06-04,2016-06-04,Same Day,EN-13780,CA-2016-165848-0,EN-13780-0
CA-2017-136539,2017-12-28,2018-01-01,Standard Class,GH-14665,CA-2017-136539-0,GH-14665-0
CA-2014-116246,2014-09-12,2014-09-17,Second Class,LW-17215,CA-2014-116246-0,LW-17215-0
US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,US-2016-117037-0,LW-17215-1
CA-2017-121580,2017-05-29,2017-06-04,Standard Class,ML-17410,CA-2017-121580-0,ML-17410-0
US-2017-142573,2017-07-18,2017-07-23,Standard Class,ML-17410,US-2017-142573-0,ML-17410-1
CA-2017-154109,2017-11-06,2017-11-11,Standard Class,ML-17410,CA-2017-154109-0,ML-17410-2
US-2015-158911,2015-07-05,2015-07-11,Standard Class,RS-19765,US-2015-158911-0,RS-19765-0
CA-2017-113670,2017-10-15,2017-10-17,First Class,RS-19765,CA-2017-113670-0,RS-19765-1
CA-2015-122287,2015-06-18,2015-06-23,Standard Class,SN-20560,CA-2015-122287-0,SN-20560-0
CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,CA-2015-125934-0,SN-20560-1
CA-2015-112130,2015-05-03,2015-05-07,Standard Class,SV-20785,CA-2015-112130-0,SV-20785-0
CA-2015-149097,2015-10-20,2015-10-24,Standard Class,SV-20785,CA-2015-149097-0,SV-20785-1
CA-2015-162887,2015-11-07,2015-11-09,Second Class,SV-20785,CA-2015-162887-0,SV-20785-2
CA-2016-148852,2016-05-26,2016-05-31,Standard Class,SV-20785,CA-2016-148852-0,SV-20785-3
CA-2017-159149,2017-02-17,2017-02-19,First Class,CR-12820,CA-2017-159149-0,CR-12820-0
CA-2014-112158,2014-12-02,2014-12-04,First Class,DP-13165,CA-2014-112158-0,DP-13165-0
US-2015-100531,2015-09-27,2015-09-29,First Class,NM-18520,US-2015-100531-0,NM-18520-0
US-2015-105676,2015-12-01,2015-12-02,Same Day,NM-18520,US-2015-105676-0,NM-18520-1
CA-2016-158806,2016-01-07,2016-01-11,Standard Class,NM-18520,CA-2016-158806-0,NM-18520-2
CA-2016-153598,2016-12-03,2016-12-06,First Class,NM-18520,CA-2016-153598-0,NM-18520-3
CA-2014-154095,2014-12-02,2014-12-07,Standard Class,ON-18715,CA-2014-154095-0,ON-18715-0
CA-2016-130820,2016-11-15,2016-11-15,Same Day,ON-18715,CA-2016-130820-0,ON-18715-1
CA-2014-136399,2014-12-16,2014-12-17,First Class,CC-12100,CA-2014-136399-0,CC-12100-0
CA-2017-104003,2017-10-07,2017-10-13,Standard Class,DC-13285,CA-2017-104003-0,DC-13285-0
US-2017-136189,2017-12-07,2017-12-11,Standard Class,DC-13285,US-2017-136189-0,DC-13285-1
CA-2016-143406,2016-09-26,2016-09-30,Standard Class,LR-17035,CA-2016-143406-0,LR-17035-0
US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,US-2014-134614-0,PF-19165-0
CA-2016-162355,2016-06-30,2016-07-02,Second Class,PF-19165,CA-2016-162355-0,PF-19165-1
CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,CA-2017-118437-0,PF-19165-2
CA-2017-113558,2017-10-21,2017-10-26,Standard Class,PH-18790,CA-2017-113558-0,PH-18790-0
US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,US-2015-122784-0,RA-19915-0
CA-2016-149979,2016-09-23,2016-09-28,Second Class,RA-19915,CA-2016-149979-0,RA-19915-1
CA-2017-140585,2017-12-18,2017-12-23,Second Class,RA-19915,CA-2017-140585-0,RA-19915-2
CA-2015-159786,2015-10-12,2015-10-17,Second Class,RK-19300,CA-2015-159786-0,RK-19300-0
CA-2016-154711,2016-11-22,2016-11-26,Standard Class,TB-21355,CA-2016-154711-0,TB-21355-0
CA-2017-159464,2017-05-18,2017-05-19,First Class,TB-21355,CA-2017-159464-0,TB-21355-1
CA-2014-130428,2014-03-31,2014-03-31,Same Day,TG-21640,CA-2014-130428-0,TG-21640-0
CA-2015-141012,2015-06-09,2015-06-11,Second Class,TG-21640,CA-2015-141012-0,TG-21640-1
CA-2017-128783,2017-09-07,2017-09-07,Same Day,TG-21640,CA-2017-128783-0,TG-21640-2
CA-2014-166954,2014-04-25,2014-04-30,Standard Class,BT-11305,CA-2014-166954-0,BT-11305-0
CA-2015-138002,2015-09-06,2015-09-12,Standard Class,BT-11305,CA-2015-138002-0,BT-11305-1
CA-2017-115994,2017-01-28,2017-01-31,Second Class,BT-11305,CA-2017-115994-0,BT-11305-2
CA-2014-166716,2014-08-20,2014-08-25,Second Class,CR-12730,CA-2014-166716-0,CR-12730-0
US-2015-164238,2015-08-16,2015-08-20,Standard Class,JW-15955,US-2015-164238-0,JW-15955-0
CA-2017-166198,2017-04-21,2017-04-24,First Class,JW-15955,CA-2017-166198-0,JW-15955-1
CA-2017-107209,2017-07-27,2017-08-01,Second Class,JW-15955,CA-2017-107209-0,JW-15955-2
CA-2017-168837,2017-10-14,2017-10-17,First Class,JW-15955,CA-2017-168837-0,JW-15955-3
CA-2017-163510,2017-12-25,2017-12-28,Second Class,JW-15955,CA-2017-163510-0,JW-15955-4
CA-2014-158372,2014-11-10,2014-11-16,Standard Class,RD-19900,CA-2014-158372-0,RD-19900-0
CA-2015-148964,2015-05-26,2015-05-31,Standard Class,RD-19900,CA-2015-148964-0,RD-19900-1
CA-2016-154235,2016-09-24,2016-09-28,Standard Class,RD-19900,CA-2016-154235-0,RD-19900-2
CA-2014-113768,2014-05-13,2014-05-19,Standard Class,AH-10030,CA-2014-113768-0,AH-10030-0
CA-2016-162747,2016-03-20,2016-03-25,Second Class,AH-10030,CA-2016-162747-0,AH-10030-1
US-2014-150434,2014-07-19,2014-07-24,Standard Class,CA-12310,US-2014-150434-0,CA-12310-0
CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,CA-2014-105249-0,DH-13675-0
CA-2015-127593,2015-09-21,2015-09-21,Same Day,DH-13675,CA-2015-127593-0,DH-13675-1
CA-2015-145324,2015-11-15,2015-11-19,Standard Class,DH-13675,CA-2015-145324-0,DH-13675-2
CA-2014-150245,2014-12-31,2015-01-04,Second Class,PC-18745,CA-2014-150245-0,PC-18745-0
CA-2016-159639,2016-11-27,2016-12-02,Standard Class,PC-18745,CA-2016-159639-0,PC-18745-1
US-2014-117968,2014-08-05,2014-08-07,Second Class,RS-19420,US-2014-117968-0,RS-19420-0
CA-2017-115154,2017-01-08,2017-01-11,First Class,RS-19420,CA-2017-115154-0,RS-19420-1
US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,US-2017-128951-0,RS-19420-2
CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,CA-2015-110814-0,BD-11635-0
US-2015-120502,2015-04-13,2015-04-19,Standard Class,BT-11395,US-2015-120502-0,BT-11395-0
CA-2015-110016,2015-11-29,2015-12-04,Standard Class,BT-11395,CA-2015-110016-0,BT-11395-1
CA-2017-117513,2017-03-03,2017-03-08,Standard Class,BT-11395,CA-2017-117513-0,BT-11395-2
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,CA-2014-140858-0,CA-12775-0
CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,CA-2014-145576-0,CA-12775-1
US-2015-140200,2015-07-26,2015-07-28,First Class,CA-12775,US-2015-140200-0,CA-12775-2
CA-2017-122175,2017-05-12,2017-05-14,Second Class,CA-12775,CA-2017-122175-0,CA-12775-3
CA-2017-145653,2017-09-01,2017-09-01,Same Day,CA-12775,CA-2017-145653-0,CA-12775-4
CA-2014-105648,2014-03-03,2014-03-07,Standard Class,EJ-14155,CA-2014-105648-0,EJ-14155-0
CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,CA-2016-142594-0,EJ-14155-1
US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,US-2014-141215-0,KL-16555-0
CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,CA-2014-111451-0,KL-16555-1
US-2016-129469,2016-09-23,2016-09-27,Standard Class,KL-16555,US-2016-129469-0,KL-16555-2
US-2016-153815,2016-11-06,2016-11-09,First Class,KL-16555,US-2016-153815-0,KL-16555-3
CA-2017-147760,2017-11-04,2017-11-05,First Class,KL-16555,CA-2017-147760-0,KL-16555-4
CA-2015-130183,2015-11-13,2015-11-17,Standard Class,PO-18850,CA-2015-130183-0,PO-18850-0
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,US-2016-141544-0,PO-18850-1
US-2017-101784,2017-07-06,2017-07-11,Standard Class,PO-18850,US-2017-101784-0,PO-18850-2
CA-2017-129021,2017-08-23,2017-08-26,Second Class,PO-18850,CA-2017-129021-0,PO-18850-3
CA-2017-141705,2017-10-24,2017-10-26,First Class,PO-18850,CA-2017-141705-0,PO-18850-4
CA-2014-120411,2014-09-20,2014-09-23,First Class,SB-20185,CA-2014-120411-0,SB-20185-0
CA-2017-116127,2017-06-25,2017-06-27,Second Class,SB-20185,CA-2017-116127-0,SB-20185-1
US-2014-110674,2014-02-12,2014-02-18,Standard Class,SC-20095,US-2014-110674-0,SC-20095-0
US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,US-2014-157385-0,SC-20095-1
CA-2015-123568,2015-11-08,2015-11-14,Standard Class,SC-20095,CA-2015-123568-0,SC-20095-2
CA-2016-130638,2016-05-16,2016-05-19,Second Class,SC-20095,CA-2016-130638-0,SC-20095-3
CA-2016-126158,2016-07-25,2016-07-31,Standard Class,SC-20095,CA-2016-126158-0,SC-20095-4
CA-2014-160262,2014-06-09,2014-06-13,Second Class,TS-21205,CA-2014-160262-0,TS-21205-0
CA-2014-120887,2014-09-27,2014-10-03,Standard Class,TS-21205,CA-2014-120887-0,TS-21205-1
CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,CA-2017-119284-0,TS-21205-2
CA-2015-135510,2015-09-05,2015-09-12,Standard Class,TW-21025,CA-2015-135510-0,TW-21025-0
CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,CA-2015-137113-0,TW-21025-1
CA-2017-104850,2017-06-13,2017-06-19,Standard Class,TW-21025,CA-2017-104850-0,TW-21025-2
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,US-2015-156867-0,LC-16870-0
CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,CA-2016-110898-0,LC-16870-1
CA-2017-113705,2017-03-27,2017-03-29,Second Class,LC-16870,CA-2017-113705-0,LC-16870-2
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,CA-2017-118017-0,LC-16870-3
CA-2017-115070,2017-04-10,2017-04-14,Second Class,MG-18205,CA-2017-115070-0,MG-18205-0
CA-2016-163048,2016-02-08,2016-02-15,Standard Class,MH-17440,CA-2016-163048-0,MH-17440-0
US-2014-131275,2014-03-18,2014-03-24,Standard Class,SC-20050,US-2014-131275-0,SC-20050-0
CA-2015-133627,2015-05-31,2015-06-07,Standard Class,SC-20050,CA-2015-133627-0,SC-20050-1
CA-2016-123533,2016-11-24,2016-11-30,Standard Class,SC-20050,CA-2016-123533-0,SC-20050-2
CA-2017-154123,2017-11-20,2017-11-25,Standard Class,SC-20050,CA-2017-154123-0,SC-20050-3
CA-2014-111871,2014-03-18,2014-03-21,Second Class,EK-13795,CA-2014-111871-0,EK-13795-0
CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,CA-2017-167899-0,JG-15805-0
CA-2014-167486,2014-11-27,2014-12-01,Standard Class,JO-15145,CA-2014-167486-0,JO-15145-0
US-2016-100461,2016-01-08,2016-01-12,Standard Class,JO-15145,US-2016-100461-0,JO-15145-1
CA-2017-125913,2017-01-16,2017-01-16,Same Day,JO-15145,CA-2017-125913-0,JO-15145-2
CA-2017-130764,2017-10-27,2017-10-28,First Class,JO-15145,CA-2017-130764-0,JO-15145-3
CA-2015-108665,2015-07-06,2015-07-10,Standard Class,KM-16225,CA-2015-108665-0,KM-16225-0
US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,US-2015-138093-0,KM-16225-1
CA-2016-119935,2016-11-10,2016-11-14,Standard Class,KM-16225,CA-2016-119935-0,KM-16225-2
CA-2014-168494,2014-12-12,2014-12-14,Second Class,NP-18700,CA-2014-168494-0,NP-18700-0
CA-2016-105459,2016-08-12,2016-08-17,Second Class,NP-18700,CA-2016-105459-0,NP-18700-1
CA-2014-111192,2014-07-30,2014-08-05,Standard Class,TS-21430,CA-2014-111192-0,TS-21430-0
CA-2014-155796,2014-11-11,2014-11-15,Second Class,TS-21430,CA-2014-155796-0,TS-21430-1
CA-2016-128972,2016-11-13,2016-11-17,Standard Class,TS-21430,CA-2016-128972-0,TS-21430-2
CA-2014-162278,2014-10-26,2014-10-30,Second Class,AH-10585,CA-2014-162278-0,AH-10585-0
US-2017-152492,2017-07-06,2017-07-06,Same Day,AH-10585,US-2017-152492-0,AH-10585-1
US-2014-148194,2014-05-04,2014-05-07,First Class,BS-11365,US-2014-148194-0,BS-11365-0
CA-2014-168130,2014-09-19,2014-09-19,Same Day,BS-11365,CA-2014-168130-0,BS-11365-1
US-2016-107440,2016-04-16,2016-04-20,Standard Class,BS-11365,US-2016-107440-0,BS-11365-2
CA-2016-149965,2016-06-20,2016-06-25,Standard Class,BS-11365,CA-2016-149965-0,BS-11365-3
CA-2016-116799,2016-03-03,2016-03-06,First Class,JG-15310,CA-2016-116799-0,JG-15310-0
CA-2016-129728,2016-05-30,2016-06-06,Standard Class,JG-15310,CA-2016-129728-0,JG-15310-1
CA-2017-119578,2017-12-22,2017-12-27,Second Class,JG-15310,CA-2017-119578-0,JG-15310-2
CA-2017-101322,2017-12-28,2017-12-31,First Class,JG-15310,CA-2017-101322-0,JG-15310-3
CA-2015-154823,2015-08-21,2015-08-25,Standard Class,KN-16390,CA-2015-154823-0,KN-16390-0
CA-2015-132388,2015-10-10,2015-10-12,First Class,KN-16390,CA-2015-132388-0,KN-16390-1
CA-2017-113908,2017-06-03,2017-06-09,Standard Class,KN-16390,CA-2017-113908-0,KN-16390-2
CA-2017-113460,2017-11-07,2017-11-09,Second Class,KN-16390,CA-2017-113460-0,KN-16390-3
CA-2014-159184,2014-09-14,2014-09-19,Standard Class,JC-15775,CA-2014-159184-0,JC-15775-0
CA-2015-127824,2015-10-18,2015-10-22,Standard Class,JC-15775,CA-2015-127824-0,JC-15775-1
CA-2017-109393,2017-06-30,2017-07-02,Second Class,JC-15775,CA-2017-109393-0,JC-15775-2
CA-2017-121293,2017-07-25,2017-07-28,Second Class,JC-15775,CA-2017-121293-0,JC-15775-3
CA-2015-137750,2015-06-25,2015-06-30,Standard Class,JF-15565,CA-2015-137750-0,JF-15565-0
CA-2016-105781,2016-02-16,2016-02-20,Standard Class,JF-15565,CA-2016-105781-0,JF-15565-1
CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,CA-2017-167941-0,JF-15565-2
CA-2014-115084,2014-10-18,2014-10-22,Standard Class,LS-17200,CA-2014-115084-0,LS-17200-0
CA-2016-160129,2016-11-23,2016-11-23,Same Day,LS-17200,CA-2016-160129-0,LS-17200-1
CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,CA-2015-140921-0,AA-10375-0
CA-2014-124737,2014-08-23,2014-08-27,Standard Class,AP-10915,CA-2014-124737-0,AP-10915-0
CA-2014-146969,2014-09-29,2014-10-03,Standard Class,AP-10915,CA-2014-146969-0,AP-10915-1
CA-2014-105270,2014-11-11,2014-11-18,Standard Class,AP-10915,CA-2014-105270-0,AP-10915-2
CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,CA-2016-168893-0,AP-10915-3
US-2017-132059,2017-09-23,2017-09-29,Standard Class,AP-10915,US-2017-132059-0,AP-10915-4
CA-2014-116568,2014-12-14,2014-12-20,Standard Class,BM-11785,CA-2014-116568-0,BM-11785-0
US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,US-2015-157014-0,BM-11785-1
CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,CA-2015-146563-0,CB-12025-0
CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,CA-2015-121188-0,CB-12025-1
CA-2017-144484,2017-09-11,2017-09-11,Same Day,CB-12025,CA-2017-144484-0,CB-12025-2
CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,CA-2015-163055-0,DS-13180-0
CA-2015-130456,2015-08-21,2015-08-26,Standard Class,DS-13180,CA-2015-130456-0,DS-13180-1
CA-2016-119074,2016-03-27,2016-03-31,Standard Class,DS-13180,CA-2016-119074-0,DS-13180-2
CA-2016-127243,2016-11-28,2016-12-04,Standard Class,DS-13180,CA-2016-127243-0,DS-13180-3
CA-2016-146325,2016-12-14,2016-12-17,First Class,DS-13180,CA-2016-146325-0,DS-13180-4
CA-2017-154907,2017-03-31,2017-04-04,Standard Class,DS-13180,CA-2017-154907-0,DS-13180-5
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,CA-2016-152730-0,EM-14140-0
CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,CA-2017-134915-0,EM-14140-1
CA-2015-135391,2015-02-09,2015-02-11,Second Class,FA-14230,CA-2015-135391-0,FA-14230-0
CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,CA-2015-140718-0,FA-14230-1
CA-2015-108672,2015-09-10,2015-09-16,Standard Class,FA-14230,CA-2015-108672-0,FA-14230-2
US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,US-2015-131359-0,FA-14230-3
CA-2016-113845,2016-11-20,2016-11-25,Standard Class,FA-14230,CA-2016-113845-0,FA-14230-4
CA-2014-142727,2014-04-29,2014-05-01,Second Class,HG-14845,CA-2014-142727-0,HG-14845-0
CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,CA-2017-141873-0,HG-14845-1
CA-2014-101602,2014-12-15,2014-12-18,First Class,MC-18100,CA-2014-101602-0,MC-18100-0
CA-2015-168809,2015-08-25,2015-08-25,Same Day,MC-18100,CA-2015-168809-0,MC-18100-1
US-2015-129637,2015-12-17,2015-12-22,Standard Class,MC-18100,US-2015-129637-0,MC-18100-2
CA-2015-111073,2015-12-26,2015-12-30,Standard Class,MC-18100,CA-2015-111073-0,MC-18100-3
CA-2017-152807,2017-10-30,2017-11-03,Standard Class,MC-18100,CA-2017-152807-0,MC-18100-4
CA-2017-126242,2017-11-19,2017-11-24,Standard Class,MC-18100,CA-2017-126242-0,MC-18100-5
CA-2016-126543,2016-01-09,2016-01-13,Second Class,MF-17665,CA-2016-126543-0,MF-17665-0
CA-2016-114307,2016-07-22,2016-07-26,Standard Class,MF-17665,CA-2016-114307-0,MF-17665-1
CA-2016-165827,2016-11-04,2016-11-09,Standard Class,MF-17665,CA-2016-165827-0,MF-17665-2
CA-2014-105984,2014-11-24,2014-11-24,Same Day,MY-18295,CA-2014-105984-0,MY-18295-0
CA-2016-149272,2016-03-15,2016-03-19,Standard Class,MY-18295,CA-2016-149272-0,MY-18295-1
CA-2016-139549,2016-10-20,2016-10-25,Standard Class,MY-18295,CA-2016-139549-0,MY-18295-2
CA-2016-164770,2016-12-02,2016-12-04,Second Class,MY-18295,CA-2016-164770-0,MY-18295-3
CA-2016-138597,2016-12-18,2016-12-21,First Class,PN-18775,CA-2016-138597-0,PN-18775-0
US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,US-2017-132031-0,PN-18775-1
CA-2017-161018,2017-11-09,2017-11-11,Second Class,PN-18775,CA-2017-161018-0,PN-18775-2
CA-2015-120810,2015-07-23,2015-07-27,Standard Class,TH-21550,CA-2015-120810-0,TH-21550-0
CA-2015-117800,2015-09-21,2015-09-26,Standard Class,TH-21550,CA-2015-117800-0,TH-21550-1
CA-2017-112956,2017-08-21,2017-08-27,Standard Class,TH-21550,CA-2017-112956-0,TH-21550-2
CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,CA-2015-167010-0,VT-21700-0
